2026-03-15 18:02:50: [2026-03-15T18:02:50.574Z] INFO  ?? TTrades Fractal Model Bot started
2026-03-16 02:45:03: [2026-03-16T02:45:03.981Z] INFO  Analyzing USDCHF...
2026-03-16 02:45:04: [2026-03-16T02:45:04.823Z] INFO  No setup for USDCHF yet.
2026-03-16 02:45:05: [2026-03-16T02:45:05.125Z] INFO  Analyzing USDCAD...
2026-03-16 02:45:05: [2026-03-16T02:45:05.988Z] INFO  No setup for USDCAD yet.
2026-03-16 02:45:06: [2026-03-16T02:45:06.288Z] INFO  Analyzing AUDUSD...
2026-03-16 02:45:07: [2026-03-16T02:45:07.137Z] INFO  AUDUSD: signal already sent recently, skipping.
2026-03-16 02:45:07: [2026-03-16T02:45:07.436Z] INFO  Analyzing NZDUSD...
2026-03-16 02:45:08: [2026-03-16T02:45:08.277Z] INFO  No setup for NZDUSD yet.
2026-03-16 02:45:08: [2026-03-16T02:45:08.577Z] INFO  Analyzing EURGBP...
2026-03-16 02:45:09: [2026-03-16T02:45:09.420Z] INFO  No setup for EURGBP yet.
2026-03-16 02:45:09: [2026-03-16T02:45:09.720Z] INFO  Analyzing EURJPY...
2026-03-16 02:45:10: [2026-03-16T02:45:10.575Z] INFO  No setup for EURJPY yet.
2026-03-16 02:45:10: [2026-03-16T02:45:10.876Z] INFO  Analyzing EURCHF...
2026-03-16 02:45:11: [2026-03-16T02:45:11.750Z] INFO  No setup for EURCHF yet.
2026-03-16 02:45:12: [2026-03-16T02:45:12.050Z] INFO  Analyzing EURAUD...
2026-03-16 02:45:12: [2026-03-16T02:45:12.899Z] INFO  No setup for EURAUD yet.
2026-03-16 02:45:13: [2026-03-16T02:45:13.200Z] INFO  Analyzing EURCAD...
2026-03-16 02:45:14: [2026-03-16T02:45:14.048Z] INFO  No setup for EURCAD yet.
2026-03-16 02:45:14: [2026-03-16T02:45:14.348Z] INFO  Analyzing GBPNZD...
2026-03-16 02:45:15: [2026-03-16T02:45:15.197Z] INFO  No setup for GBPNZD yet.
2026-03-16 02:45:15: [2026-03-16T02:45:15.498Z] INFO  Analyzing GBPJPY...
2026-03-16 02:45:16: [2026-03-16T02:45:16.346Z] INFO  No setup for GBPJPY yet.
2026-03-16 02:45:16: [2026-03-16T02:45:16.647Z] INFO  Analyzing AUDJPY...
2026-03-16 02:45:17: [2026-03-16T02:45:17.501Z] INFO  No setup for AUDJPY yet.
2026-03-16 02:45:17: [2026-03-16T02:45:17.802Z] INFO  Analyzing CHFJPY...
2026-03-16 02:45:18: [2026-03-16T02:45:18.650Z] INFO  No setup for CHFJPY yet.
2026-03-16 02:45:18: [2026-03-16T02:45:18.952Z] INFO  Analyzing GBPCHF...
2026-03-16 02:45:19: [2026-03-16T02:45:19.801Z] INFO  No setup for GBPCHF yet.
2026-03-16 02:45:20: [2026-03-16T02:45:20.101Z] INFO  Analyzing AUDNZD...
2026-03-16 02:45:20: [2026-03-16T02:45:20.951Z] INFO  No setup for AUDNZD yet.
2026-03-16 02:45:21: [2026-03-16T02:45:21.251Z] INFO  Analyzing AUDCAD...
2026-03-16 02:45:22: [2026-03-16T02:45:22.106Z] INFO  No setup for AUDCAD yet.
2026-03-16 02:45:22: [2026-03-16T02:45:22.407Z] INFO  Analyzing CADJPY...
2026-03-16 02:45:23: [2026-03-16T02:45:23.283Z] INFO  No setup for CADJPY yet.
2026-03-16 02:45:23: [2026-03-16T02:45:23.584Z] INFO  Analyzing GBPCAD...
2026-03-16 02:45:24: [2026-03-16T02:45:24.438Z] INFO  No setup for GBPCAD yet.
2026-03-16 02:45:24: [2026-03-16T02:45:24.739Z] INFO  Analyzing GBPAUD...
2026-03-16 02:45:25: [2026-03-16T02:45:25.591Z] INFO  No setup for GBPAUD yet.
2026-03-16 03:00:00: [2026-03-16T03:00:00.726Z] INFO  Starting TTrades Fractal Model scan...
2026-03-16 03:00:01: [2026-03-16T03:00:01.077Z] INFO  Capital.com session created
2026-03-16 03:00:01: [2026-03-16T03:00:01.077Z] INFO  Analyzing EURUSD...
2026-03-16 03:00:01: [2026-03-16T03:00:01.926Z] INFO  No setup for EURUSD yet.
2026-03-16 03:00:02: [2026-03-16T03:00:02.227Z] INFO  Analyzing GBPUSD...
2026-03-16 03:00:03: [2026-03-16T03:00:03.077Z] INFO  No setup for GBPUSD yet.
2026-03-16 03:00:03: [2026-03-16T03:00:03.378Z] INFO  Analyzing USDJPY...
2026-03-16 03:00:04: [2026-03-16T03:00:04.235Z] INFO  No setup for USDJPY yet.
2026-03-16 03:00:04: [2026-03-16T03:00:04.536Z] INFO  Analyzing USDCHF...
2026-03-16 03:00:05: [2026-03-16T03:00:05.389Z] INFO  No setup for USDCHF yet.
2026-03-16 03:00:05: [2026-03-16T03:00:05.690Z] INFO  Analyzing USDCAD...
2026-03-16 03:00:06: [2026-03-16T03:00:06.543Z] INFO  No setup for USDCAD yet.
2026-03-16 03:00:06: [2026-03-16T03:00:06.843Z] INFO  Analyzing AUDUSD...
2026-03-16 03:00:07: [2026-03-16T03:00:07.711Z] INFO  No setup for AUDUSD yet.
2026-03-16 03:00:08: [2026-03-16T03:00:08.012Z] INFO  Analyzing NZDUSD...
2026-03-16 03:00:08: [2026-03-16T03:00:08.854Z] INFO  No setup for NZDUSD yet.
2026-03-16 03:00:09: [2026-03-16T03:00:09.155Z] INFO  Analyzing EURGBP...
2026-03-16 03:00:10: [2026-03-16T03:00:09.999Z] INFO  No setup for EURGBP yet.
2026-03-16 03:00:10: [2026-03-16T03:00:10.299Z] INFO  Analyzing EURJPY...
2026-03-16 03:00:11: [2026-03-16T03:00:11.150Z] INFO  No setup for EURJPY yet.
2026-03-16 03:00:11: [2026-03-16T03:00:11.451Z] INFO  Analyzing EURCHF...
2026-03-16 03:00:12: [2026-03-16T03:00:12.313Z] INFO  No setup for EURCHF yet.
2026-03-16 03:00:12: [2026-03-16T03:00:12.615Z] INFO  Analyzing EURAUD...
2026-03-16 03:00:13: [2026-03-16T03:00:13.468Z] INFO  No setup for EURAUD yet.
2026-03-16 03:00:13: [2026-03-16T03:00:13.768Z] INFO  Analyzing EURCAD...
2026-03-16 03:00:14: [2026-03-16T03:00:14.619Z] INFO  No setup for EURCAD yet.
2026-03-16 03:00:14: [2026-03-16T03:00:14.919Z] INFO  Analyzing GBPNZD...
2026-03-16 03:00:15: [2026-03-16T03:00:15.770Z] INFO  GBPNZD: signal already sent recently, skipping.
2026-03-16 03:00:16: [2026-03-16T03:00:16.070Z] INFO  Analyzing GBPJPY...
2026-03-16 03:00:16: [2026-03-16T03:00:16.919Z] INFO  No setup for GBPJPY yet.
2026-03-16 03:00:17: [2026-03-16T03:00:17.220Z] INFO  Analyzing AUDJPY...
2026-03-16 03:00:18: [2026-03-16T03:00:18.065Z] INFO  AUDJPY: signal already sent recently, skipping.
2026-03-16 03:00:18: [2026-03-16T03:00:18.364Z] INFO  Analyzing CHFJPY...
2026-03-16 03:00:19: [2026-03-16T03:00:19.222Z] INFO  No setup for CHFJPY yet.
2026-03-16 03:00:19: [2026-03-16T03:00:19.523Z] INFO  Analyzing GBPCHF...
2026-03-16 03:00:20: [2026-03-16T03:00:20.373Z] INFO  No setup for GBPCHF yet.
2026-03-16 03:00:20: [2026-03-16T03:00:20.673Z] INFO  Analyzing AUDNZD...
2026-03-16 03:00:21: [2026-03-16T03:00:21.531Z] INFO  No setup for AUDNZD yet.
2026-03-16 03:00:21: [2026-03-16T03:00:21.831Z] INFO  Analyzing AUDCAD...
2026-03-16 03:00:22: [2026-03-16T03:00:22.676Z] INFO  No setup for AUDCAD yet.
2026-03-16 03:00:22: [2026-03-16T03:00:22.976Z] INFO  Analyzing CADJPY...
2026-03-16 03:00:23: [2026-03-16T03:00:23.824Z] INFO  No setup for CADJPY yet.
2026-03-16 03:00:24: [2026-03-16T03:00:24.124Z] INFO  Analyzing GBPCAD...
2026-03-16 03:00:24: [2026-03-16T03:00:24.984Z] INFO  No setup for GBPCAD yet.
2026-03-16 03:00:25: [2026-03-16T03:00:25.285Z] INFO  Analyzing GBPAUD...
2026-03-16 03:00:26: [2026-03-16T03:00:26.139Z] INFO  No setup for GBPAUD yet.
2026-03-16 03:15:00: [2026-03-16T03:15:00.232Z] INFO  Starting TTrades Fractal Model scan...
2026-03-16 03:15:00: [2026-03-16T03:15:00.617Z] INFO  Capital.com session created
2026-03-16 03:15:00: [2026-03-16T03:15:00.617Z] INFO  Analyzing EURUSD...
2026-03-16 03:15:01: [2026-03-16T03:15:01.469Z] INFO  EURUSD: signal already sent recently, skipping.
2026-03-16 03:15:01: [2026-03-16T03:15:01.770Z] INFO  Analyzing GBPUSD...
2026-03-16 03:15:02: [2026-03-16T03:15:02.636Z] INFO  Signal found for GBPUSD: LONG
2026-03-16 03:15:02: [2026-03-16T03:15:02.764Z] INFO  Telegram message sent
2026-03-16 03:15:02: [2026-03-16T03:15:02.934Z] INFO  Opening BUY GBPUSD | Size: 1.74 lots | SL: 1.32467 | TP: 1.32669
2026-03-16 03:15:03: [2026-03-16T03:15:03.317Z] INFO  Analyzing USDJPY...
2026-03-16 03:15:04: [2026-03-16T03:15:04.167Z] INFO  No setup for USDJPY yet.
2026-03-16 03:15:04: [2026-03-16T03:15:04.468Z] INFO  Analyzing USDCHF...
2026-03-16 03:15:05: [2026-03-16T03:15:05.319Z] INFO  No setup for USDCHF yet.
2026-03-16 03:15:05: [2026-03-16T03:15:05.619Z] INFO  Analyzing USDCAD...
2026-03-16 03:15:06: [2026-03-16T03:15:06.480Z] INFO  No setup for USDCAD yet.
2026-03-16 03:15:06: [2026-03-16T03:15:06.781Z] INFO  Analyzing AUDUSD...
2026-03-16 03:15:07: [2026-03-16T03:15:07.626Z] INFO  No setup for AUDUSD yet.
2026-03-16 03:15:07: [2026-03-16T03:15:07.927Z] INFO  Analyzing NZDUSD...
2026-03-16 03:15:08: [2026-03-16T03:15:08.783Z] INFO  No setup for NZDUSD yet.
2026-03-16 03:15:09: [2026-03-16T03:15:09.083Z] INFO  Analyzing EURGBP...
2026-03-16 03:15:09: [2026-03-16T03:15:09.940Z] INFO  No setup for EURGBP yet.
2026-03-16 03:15:10: [2026-03-16T03:15:10.241Z] INFO  Analyzing EURJPY...
2026-03-16 03:15:11: [2026-03-16T03:15:11.092Z] INFO  No setup for EURJPY yet.
2026-03-16 03:15:11: [2026-03-16T03:15:11.392Z] INFO  Analyzing EURCHF...
2026-03-16 03:15:12: [2026-03-16T03:15:12.248Z] INFO  No setup for EURCHF yet.
2026-03-16 03:15:12: [2026-03-16T03:15:12.549Z] INFO  Analyzing EURAUD...
2026-03-16 03:15:13: [2026-03-16T03:15:13.403Z] INFO  No setup for EURAUD yet.
2026-03-16 03:15:13: [2026-03-16T03:15:13.703Z] INFO  Analyzing EURCAD...
2026-03-16 03:15:14: [2026-03-16T03:15:14.554Z] INFO  No setup for EURCAD yet.
2026-03-16 03:15:14: [2026-03-16T03:15:14.855Z] INFO  Analyzing GBPNZD...
2026-03-16 03:15:15: [2026-03-16T03:15:15.712Z] INFO  GBPNZD: signal already sent recently, skipping.
2026-03-16 03:15:16: [2026-03-16T03:15:16.012Z] INFO  Analyzing GBPJPY...
2026-03-16 03:15:16: [2026-03-16T03:15:16.867Z] INFO  No setup for GBPJPY yet.
2026-03-16 03:15:17: [2026-03-16T03:15:17.167Z] INFO  Analyzing AUDJPY...
2026-03-16 03:15:18: [2026-03-16T03:15:18.021Z] INFO  No setup for AUDJPY yet.
2026-03-16 03:15:18: [2026-03-16T03:15:18.321Z] INFO  Analyzing CHFJPY...
2026-03-16 03:15:19: [2026-03-16T03:15:19.178Z] INFO  No setup for CHFJPY yet.
2026-03-16 03:15:19: [2026-03-16T03:15:19.479Z] INFO  Analyzing GBPCHF...
2026-03-16 03:15:20: [2026-03-16T03:15:20.330Z] INFO  No setup for GBPCHF yet.
2026-03-16 03:15:20: [2026-03-16T03:15:20.630Z] INFO  Analyzing AUDNZD...
2026-03-16 03:15:21: [2026-03-16T03:15:21.484Z] INFO  No setup for AUDNZD yet.
2026-03-16 03:15:21: [2026-03-16T03:15:21.785Z] INFO  Analyzing AUDCAD...
2026-03-16 03:15:22: [2026-03-16T03:15:22.645Z] INFO  No setup for AUDCAD yet.
2026-03-16 03:15:22: [2026-03-16T03:15:22.946Z] INFO  Analyzing CADJPY...
2026-03-16 03:15:23: [2026-03-16T03:15:23.795Z] INFO  No setup for CADJPY yet.
2026-03-16 03:15:24: [2026-03-16T03:15:24.097Z] INFO  Analyzing GBPCAD...
2026-03-16 03:15:24: [2026-03-16T03:15:24.963Z] INFO  No setup for GBPCAD yet.
2026-03-16 03:15:25: [2026-03-16T03:15:25.264Z] INFO  Analyzing GBPAUD...
2026-03-16 03:15:26: [2026-03-16T03:15:26.116Z] INFO  No setup for GBPAUD yet.
2026-03-16 03:30:00: [2026-03-16T03:30:00.756Z] INFO  Starting TTrades Fractal Model scan...
2026-03-16 03:30:01: [2026-03-16T03:30:01.148Z] INFO  Capital.com session created
2026-03-16 03:30:01: [2026-03-16T03:30:01.149Z] INFO  Analyzing EURUSD...
2026-03-16 03:30:02: [2026-03-16T03:30:02.038Z] INFO  EURUSD: signal already sent recently, skipping.
2026-03-16 03:30:02: [2026-03-16T03:30:02.338Z] INFO  Analyzing GBPUSD...
2026-03-16 03:30:03: [2026-03-16T03:30:03.183Z] INFO  GBPUSD: signal already sent recently, skipping.
2026-03-16 03:30:03: [2026-03-16T03:30:03.485Z] INFO  Analyzing USDJPY...
2026-03-16 03:30:04: [2026-03-16T03:30:04.334Z] INFO  No setup for USDJPY yet.
2026-03-16 03:30:04: [2026-03-16T03:30:04.635Z] INFO  Analyzing USDCHF...
2026-03-16 03:30:05: [2026-03-16T03:30:05.482Z] INFO  No setup for USDCHF yet.
2026-03-16 03:30:05: [2026-03-16T03:30:05.783Z] INFO  Analyzing USDCAD...
2026-03-16 03:30:06: [2026-03-16T03:30:06.630Z] INFO  USDCAD: signal already sent recently, skipping.
2026-03-16 03:30:06: [2026-03-16T03:30:06.930Z] INFO  Analyzing AUDUSD...
2026-03-16 03:30:07: [2026-03-16T03:30:07.771Z] INFO  AUDUSD: signal already sent recently, skipping.
2026-03-16 03:30:08: [2026-03-16T03:30:08.071Z] INFO  Analyzing NZDUSD...
2026-03-16 03:30:08: [2026-03-16T03:30:08.912Z] INFO  No setup for NZDUSD yet.
2026-03-16 03:30:09: [2026-03-16T03:30:09.213Z] INFO  Analyzing EURGBP...
2026-03-16 03:30:10: [2026-03-16T03:30:10.058Z] INFO  No setup for EURGBP yet.
2026-03-16 03:30:10: [2026-03-16T03:30:10.359Z] INFO  Analyzing EURJPY...
2026-03-16 03:30:11: [2026-03-16T03:30:11.211Z] INFO  No setup for EURJPY yet.
2026-03-16 03:30:11: [2026-03-16T03:30:11.513Z] INFO  Analyzing EURCHF...
2026-03-16 03:30:12: [2026-03-16T03:30:12.361Z] INFO  No setup for EURCHF yet.
2026-03-16 03:30:12: [2026-03-16T03:30:12.662Z] INFO  Analyzing EURAUD...
2026-03-16 03:30:13: [2026-03-16T03:30:13.506Z] INFO  No setup for EURAUD yet.
2026-03-16 03:30:13: [2026-03-16T03:30:13.806Z] INFO  Analyzing EURCAD...
2026-03-16 03:30:14: [2026-03-16T03:30:14.648Z] INFO  No setup for EURCAD yet.
2026-03-16 03:30:14: [2026-03-16T03:30:14.947Z] INFO  Analyzing GBPNZD...
2026-03-16 03:30:15: [2026-03-16T03:30:15.796Z] INFO  GBPNZD: signal already sent recently, skipping.
2026-03-16 03:30:16: [2026-03-16T03:30:16.097Z] INFO  Analyzing GBPJPY...
2026-03-16 03:30:16: [2026-03-16T03:30:16.943Z] INFO  No setup for GBPJPY yet.
2026-03-16 03:30:17: [2026-03-16T03:30:17.242Z] INFO  Analyzing AUDJPY...
2026-03-16 03:30:18: [2026-03-16T03:30:18.089Z] INFO  AUDJPY: signal already sent recently, skipping.
2026-03-16 03:30:18: [2026-03-16T03:30:18.390Z] INFO  Analyzing CHFJPY...
2026-03-16 03:30:19: [2026-03-16T03:30:19.233Z] INFO  No setup for CHFJPY yet.
2026-03-16 03:30:19: [2026-03-16T03:30:19.534Z] INFO  Analyzing GBPCHF...
2026-03-16 03:30:20: [2026-03-16T03:30:20.376Z] INFO  No setup for GBPCHF yet.
2026-03-16 03:30:20: [2026-03-16T03:30:20.677Z] INFO  Analyzing AUDNZD...
2026-03-16 03:30:21: [2026-03-16T03:30:21.519Z] INFO  No setup for AUDNZD yet.
2026-03-16 03:30:21: [2026-03-16T03:30:21.820Z] INFO  Analyzing AUDCAD...
2026-03-16 03:30:22: [2026-03-16T03:30:22.668Z] INFO  No setup for AUDCAD yet.
2026-03-16 03:30:22: [2026-03-16T03:30:22.969Z] INFO  Analyzing CADJPY...
2026-03-16 03:30:23: [2026-03-16T03:30:23.816Z] INFO  No setup for CADJPY yet.
2026-03-16 03:30:24: [2026-03-16T03:30:24.117Z] INFO  Analyzing GBPCAD...
2026-03-16 03:30:24: [2026-03-16T03:30:24.963Z] INFO  No setup for GBPCAD yet.
2026-03-16 03:30:25: [2026-03-16T03:30:25.263Z] INFO  Analyzing GBPAUD...
2026-03-16 03:30:26: [2026-03-16T03:30:26.105Z] INFO  No setup for GBPAUD yet.
2026-03-16 03:45:00: [2026-03-16T03:45:00.348Z] INFO  Starting TTrades Fractal Model scan...
2026-03-16 03:45:00: [2026-03-16T03:45:00.715Z] INFO  Capital.com session created
2026-03-16 03:45:00: [2026-03-16T03:45:00.716Z] INFO  Analyzing EURUSD...
2026-03-16 03:45:01: [2026-03-16T03:45:01.570Z] INFO  EURUSD: signal already sent recently, skipping.
2026-03-16 03:45:01: [2026-03-16T03:45:01.872Z] INFO  Analyzing GBPUSD...
2026-03-16 03:45:02: [2026-03-16T03:45:02.718Z] INFO  GBPUSD: signal already sent recently, skipping.
2026-03-16 03:45:03: [2026-03-16T03:45:03.019Z] INFO  Analyzing USDJPY...
2026-03-16 03:45:03: [2026-03-16T03:45:03.873Z] INFO  USDJPY: signal already sent recently, skipping.
2026-03-16 03:45:04: [2026-03-16T03:45:04.173Z] INFO  Analyzing USDCHF...
2026-03-16 03:45:05: [2026-03-16T03:45:05.018Z] INFO  No setup for USDCHF yet.
2026-03-16 03:45:05: [2026-03-16T03:45:05.318Z] INFO  Analyzing USDCAD...
2026-03-16 03:45:06: [2026-03-16T03:45:06.166Z] INFO  USDCAD: signal already sent recently, skipping.
2026-03-16 03:45:06: [2026-03-16T03:45:06.467Z] INFO  Analyzing AUDUSD...
2026-03-16 03:45:07: [2026-03-16T03:45:07.315Z] INFO  AUDUSD: signal already sent recently, skipping.
2026-03-16 03:45:07: [2026-03-16T03:45:07.615Z] INFO  Analyzing NZDUSD...
2026-03-16 03:45:08: [2026-03-16T03:45:08.473Z] INFO  No setup for NZDUSD yet.
2026-03-16 03:45:08: [2026-03-16T03:45:08.772Z] INFO  Analyzing EURGBP...
2026-03-16 03:45:09: [2026-03-16T03:45:09.624Z] INFO  No setup for EURGBP yet.
2026-03-16 03:45:09: [2026-03-16T03:45:09.925Z] INFO  Analyzing EURJPY...
2026-03-16 03:45:10: [2026-03-16T03:45:10.772Z] INFO  No setup for EURJPY yet.
2026-03-16 03:45:11: [2026-03-16T03:45:11.072Z] INFO  Analyzing EURCHF...
2026-03-16 03:45:11: [2026-03-16T03:45:11.933Z] INFO  No setup for EURCHF yet.
2026-03-16 03:45:12: [2026-03-16T03:45:12.234Z] INFO  Analyzing EURAUD...
2026-03-16 03:45:13: [2026-03-16T03:45:13.092Z] INFO  No setup for EURAUD yet.
2026-03-16 03:45:13: [2026-03-16T03:45:13.393Z] INFO  Analyzing EURCAD...
2026-03-16 03:45:14: [2026-03-16T03:45:14.264Z] INFO  No setup for EURCAD yet.
2026-03-16 03:45:14: [2026-03-16T03:45:14.566Z] INFO  Analyzing GBPNZD...
2026-03-16 03:45:15: [2026-03-16T03:45:15.416Z] INFO  No setup for GBPNZD yet.
2026-03-16 03:45:15: [2026-03-16T03:45:15.716Z] INFO  Analyzing GBPJPY...
2026-03-16 03:45:16: [2026-03-16T03:45:16.569Z] INFO  No setup for GBPJPY yet.
2026-03-16 03:45:16: [2026-03-16T03:45:16.870Z] INFO  Analyzing AUDJPY...
2026-03-16 03:45:17: [2026-03-16T03:45:17.724Z] INFO  AUDJPY: signal already sent recently, skipping.
2026-03-16 03:45:18: [2026-03-16T03:45:18.025Z] INFO  Analyzing CHFJPY...
2026-03-16 03:45:18: [2026-03-16T03:45:18.885Z] INFO  No setup for CHFJPY yet.
2026-03-16 03:45:19: [2026-03-16T03:45:19.186Z] INFO  Analyzing GBPCHF...
2026-03-16 03:45:20: [2026-03-16T03:45:20.043Z] INFO  No setup for GBPCHF yet.
2026-03-16 03:45:20: [2026-03-16T03:45:20.344Z] INFO  Analyzing AUDNZD...
2026-03-16 03:45:21: [2026-03-16T03:45:21.195Z] INFO  No setup for AUDNZD yet.
2026-03-16 03:45:21: [2026-03-16T03:45:21.496Z] INFO  Analyzing AUDCAD...
2026-03-16 03:45:22: [2026-03-16T03:45:22.351Z] INFO  No setup for AUDCAD yet.
2026-03-16 03:45:22: [2026-03-16T03:45:22.652Z] INFO  Analyzing CADJPY...
2026-03-16 03:45:23: [2026-03-16T03:45:23.506Z] INFO  No setup for CADJPY yet.
2026-03-16 03:45:23: [2026-03-16T03:45:23.807Z] INFO  Analyzing GBPCAD...
2026-03-16 03:45:24: [2026-03-16T03:45:24.676Z] INFO  No setup for GBPCAD yet.
2026-03-16 03:45:24: [2026-03-16T03:45:24.977Z] INFO  Analyzing GBPAUD...
2026-03-16 03:45:25: [2026-03-16T03:45:25.827Z] INFO  No setup for GBPAUD yet.
2026-03-16 04:00:00: [2026-03-16T04:00:00.888Z] INFO  Starting TTrades Fractal Model scan...
2026-03-16 04:00:01: [2026-03-16T04:00:01.215Z] INFO  Capital.com session created
2026-03-16 04:00:01: [2026-03-16T04:00:01.215Z] INFO  Analyzing EURUSD...
2026-03-16 04:00:02: [2026-03-16T04:00:02.075Z] INFO  No setup for EURUSD yet.
2026-03-16 04:00:02: [2026-03-16T04:00:02.375Z] INFO  Analyzing GBPUSD...
2026-03-16 04:00:03: [2026-03-16T04:00:03.223Z] INFO  No setup for GBPUSD yet.
2026-03-16 04:00:03: [2026-03-16T04:00:03.524Z] INFO  Analyzing USDJPY...
2026-03-16 04:00:04: [2026-03-16T04:00:04.369Z] INFO  No setup for USDJPY yet.
2026-03-16 04:00:04: [2026-03-16T04:00:04.670Z] INFO  Analyzing USDCHF...
2026-03-16 04:00:05: [2026-03-16T04:00:05.513Z] INFO  No setup for USDCHF yet.
2026-03-16 04:00:05: [2026-03-16T04:00:05.814Z] INFO  Analyzing USDCAD...
2026-03-16 04:00:06: [2026-03-16T04:00:06.658Z] INFO  No setup for USDCAD yet.
2026-03-16 04:00:06: [2026-03-16T04:00:06.958Z] INFO  Analyzing AUDUSD...
2026-03-16 04:00:07: [2026-03-16T04:00:07.831Z] INFO  No setup for AUDUSD yet.
2026-03-16 04:00:08: [2026-03-16T04:00:08.132Z] INFO  Analyzing NZDUSD...
2026-03-16 04:00:08: [2026-03-16T04:00:08.978Z] INFO  No setup for NZDUSD yet.
2026-03-16 04:00:09: [2026-03-16T04:00:09.279Z] INFO  Analyzing EURGBP...
2026-03-16 04:00:10: [2026-03-16T04:00:10.125Z] INFO  No setup for EURGBP yet.
2026-03-16 04:00:10: [2026-03-16T04:00:10.425Z] INFO  Analyzing EURJPY...
2026-03-16 04:00:11: [2026-03-16T04:00:11.278Z] INFO  No setup for EURJPY yet.
2026-03-16 04:00:11: [2026-03-16T04:00:11.578Z] INFO  Analyzing EURCHF...
2026-03-16 04:00:12: [2026-03-16T04:00:12.428Z] INFO  No setup for EURCHF yet.
2026-03-16 04:00:12: [2026-03-16T04:00:12.728Z] INFO  Analyzing EURAUD...
2026-03-16 04:00:13: [2026-03-16T04:00:13.585Z] INFO  No setup for EURAUD yet.
2026-03-16 04:00:13: [2026-03-16T04:00:13.886Z] INFO  Analyzing EURCAD...
2026-03-16 04:00:14: [2026-03-16T04:00:14.741Z] INFO  No setup for EURCAD yet.
2026-03-16 04:00:15: [2026-03-16T04:00:15.041Z] INFO  Analyzing GBPNZD...
2026-03-16 04:00:15: [2026-03-16T04:00:15.896Z] INFO  No setup for GBPNZD yet.
2026-03-16 04:00:16: [2026-03-16T04:00:16.196Z] INFO  Analyzing GBPJPY...
2026-03-16 04:00:17: [2026-03-16T04:00:17.050Z] INFO  No setup for GBPJPY yet.
2026-03-16 04:00:17: [2026-03-16T04:00:17.351Z] INFO  Analyzing AUDJPY...
2026-03-16 04:00:18: [2026-03-16T04:00:18.205Z] INFO  No setup for AUDJPY yet.
2026-03-16 04:00:18: [2026-03-16T04:00:18.506Z] INFO  Analyzing CHFJPY...
2026-03-16 04:00:19: [2026-03-16T04:00:19.363Z] INFO  No setup for CHFJPY yet.
2026-03-16 04:00:19: [2026-03-16T04:00:19.664Z] INFO  Analyzing GBPCHF...
2026-03-16 04:00:20: [2026-03-16T04:00:20.524Z] INFO  No setup for GBPCHF yet.
2026-03-16 04:00:20: [2026-03-16T04:00:20.824Z] INFO  Analyzing AUDNZD...
2026-03-16 04:00:21: [2026-03-16T04:00:21.670Z] INFO  No setup for AUDNZD yet.
2026-03-16 04:00:21: [2026-03-16T04:00:21.972Z] INFO  Analyzing AUDCAD...
2026-03-16 04:00:22: [2026-03-16T04:00:22.816Z] INFO  No setup for AUDCAD yet.
2026-03-16 04:00:23: [2026-03-16T04:00:23.116Z] INFO  Analyzing CADJPY...
2026-03-16 04:00:23: [2026-03-16T04:00:23.971Z] INFO  No setup for CADJPY yet.
2026-03-16 04:00:24: [2026-03-16T04:00:24.272Z] INFO  Analyzing GBPCAD...
2026-03-16 04:00:25: [2026-03-16T04:00:25.127Z] INFO  No setup for GBPCAD yet.
2026-03-16 04:00:25: [2026-03-16T04:00:25.428Z] INFO  Analyzing GBPAUD...
2026-03-16 04:00:26: [2026-03-16T04:00:26.275Z] INFO  No setup for GBPAUD yet.
2026-03-16 04:15:00: [2026-03-16T04:15:00.407Z] INFO  Starting TTrades Fractal Model scan...
2026-03-16 04:15:00: [2026-03-16T04:15:00.785Z] INFO  Capital.com session created
2026-03-16 04:15:00: [2026-03-16T04:15:00.786Z] INFO  Analyzing EURUSD...
2026-03-16 04:15:01: [2026-03-16T04:15:01.629Z] INFO  No setup for EURUSD yet.
2026-03-16 04:15:01: [2026-03-16T04:15:01.930Z] INFO  Analyzing GBPUSD...
2026-03-16 04:15:02: [2026-03-16T04:15:02.779Z] INFO  No setup for GBPUSD yet.
2026-03-16 04:15:03: [2026-03-16T04:15:03.079Z] INFO  Analyzing USDJPY...
2026-03-16 04:15:03: [2026-03-16T04:15:03.926Z] INFO  No setup for USDJPY yet.
2026-03-16 04:15:04: [2026-03-16T04:15:04.227Z] INFO  Analyzing USDCHF...
2026-03-16 04:15:05: [2026-03-16T04:15:05.073Z] INFO  No setup for USDCHF yet.
2026-03-16 04:15:05: [2026-03-16T04:15:05.374Z] INFO  Analyzing USDCAD...
2026-03-16 04:15:06: [2026-03-16T04:15:06.219Z] INFO  USDCAD: signal already sent recently, skipping.
2026-03-16 04:15:06: [2026-03-16T04:15:06.520Z] INFO  Analyzing AUDUSD...
2026-03-16 04:15:07: [2026-03-16T04:15:07.364Z] INFO  No setup for AUDUSD yet.
2026-03-16 04:15:07: [2026-03-16T04:15:07.665Z] INFO  Analyzing NZDUSD...
2026-03-16 04:15:08: [2026-03-16T04:15:08.515Z] INFO  No setup for NZDUSD yet.
2026-03-16 04:15:08: [2026-03-16T04:15:08.815Z] INFO  Analyzing EURGBP...
